AGNO,RBD,NOM_RBD,COD_REG_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,RURAL_RBD,ESTADO_ESTAB,COD_ENSE,COD_ENSE2,COD_ENSE3,COD_GRADO,COD_GRADO2,LET_CUR,COD_JOR,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,EJEMPLO
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,7495399,1,201203,7,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,8368887,1,201110,7,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,8432269,2,201105,8,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,9191316,1,201203,7,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,9196381,2,201202,7,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,9505227,2,201112,7,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,10003854,1,201201,7,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,11134029,2,201202,7,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,11278589,1,201201,7,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,11690967,1,201204,7,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,12733235,2,201111,7,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,14192366,1,201205,7,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,14968883,1,201107,7,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,16818710,1,201110,7,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,18484024,1,201110,7,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,18789872,1,201109,7,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,19448816,2,201201,7,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,19893773,2,201112,7,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,21650911,1,201203,7,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,21653831,1,201111,7,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,22833365,2,201108,7,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,22910167,1,201109,7,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,24056499,2,201108,7,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,24300400,1,201109,7,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,2,2,B,1,24714434,1,201109,7,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,217312,2,201102,8,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,990279,1,201104,8,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,1389018,1,201101,8,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,1650176,1,201007,8,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,1839125,2,201008,8,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,2879774,2,201011,8,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,3444806,2,201009,8,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,3536771,1,201104,8,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,4382691,2,201103,8,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,4620078,1,201011,8,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,5382957,1,201007,8,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,5608347,2,201004,9,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,5693949,2,201101,8,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,5828341,2,201006,9,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,6278017,1,201008,8,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,8118881,1,201008,8,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,9722585,2,201012,8,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,9751752,2,201009,8,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,9931902,2,201103,8,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,10649157,1,201007,8,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,10759143,1,201006,9,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,10975661,2,201004,9,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,12942305,2,201012,8,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,13054412,2,201008,8,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,13179154,2,201102,8,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,14953766,1,201103,8,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,15629305,1,201011,8,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,15747409,1,201101,8,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,19077162,2,201007,8,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,20541497,1,201005,9,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,20797439,1,201101,8,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,20803633,1,201007,8,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,3,3,A,1,25847513,1,201011,8,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,1279074,2,200912,9,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,1651907,2,200905,10,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,1847707,1,200910,9,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,2793480,1,201002,9,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,5547894,1,200910,9,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,5661582,2,200904,10,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,6032899,2,200907,9,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,8206301,1,200912,9,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,9414517,2,201002,9,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,10599135,1,200911,9,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,11911149,1,201002,9,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,13928573,1,200912,9,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,14595558,2,200910,9,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,15041210,2,200912,9,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,15775150,1,200908,9,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,17841725,2,200909,9,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,18166017,1,200909,9,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,20996027,1,201003,9,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,21207299,2,200906,10,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,21311644,1,200905,10,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,23724654,2,200908,9,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,23823438,2,200909,9,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,24859111,2,200907,9,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,A,1,25761721,2,201005,9,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,401762,2,200910,9,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,541835,1,201003,9,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,2169960,2,200911,9,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,3319789,1,200908,9,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,4791842,1,200910,9,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,6856350,1,200906,10,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,7798469,2,201003,9,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,7849525,2,200908,9,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,8589624,1,201002,9,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,9786213,1,200907,9,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,10359259,1,201002,9,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,10802929,1,200910,9,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,13627350,1,201001,9,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,14910572,2,200807,10,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,17024629,1,200906,10,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,19045251,2,200911,9,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,19367278,1,201004,9,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,19655548,2,201005,9,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,22354617,2,200903,10,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,22661010,2,200906,10,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,23057270,1,200911,9,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,24273242,2,200908,9,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,24302430,2,200910,9,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,24590182,1,201001,9,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,4,4,B,1,24770415,1,200905,10,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,1998254,1,200806,11,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,3107430,2,200807,10,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,3275219,1,200808,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,3783480,2,200808,10,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,5159159,1,200811,10,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,7195427,1,200809,10,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,7349200,2,200805,11,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,8351542,2,200805,11,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,11319478,2,200805,11,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,15575385,1,200810,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,15627260,1,200805,11,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,17708065,2,200810,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,17826542,2,200806,11,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,18750751,2,200906,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,19170353,1,200903,10,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,19531113,1,200807,10,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,19780097,1,200805,11,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,20660624,2,200812,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,20763260,2,200902,10,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,21192555,1,200807,10,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,23038860,1,200803,11,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,23107131,1,200812,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,23256249,2,200811,10,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,24756696,1,200805,11,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,A,1,25975804,1,200901,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,448467,2,200809,10,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,1012198,1,200811,10,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,1564719,1,200811,10,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,2876036,1,200805,11,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,4020546,1,200806,11,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,4467694,2,200810,10,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,5249147,1,200812,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,7167111,1,200809,10,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,8733778,1,200810,10,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,9607891,2,200801,11,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,11697254,1,200806,11,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,12832971,1,200812,10,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,12966901,1,200808,10,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,14846257,2,200811,10,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,15017504,2,200812,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,16595803,2,200809,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,17599134,2,200808,10,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,17797720,1,200805,11,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,18204860,1,200809,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,18440205,1,200902,10,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,21240797,1,200901,10,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,22051289,2,200710,11,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,22547636,1,200809,10,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,23152903,2,200811,10,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,23393068,1,200807,10,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,5,5,B,1,23995152,2,200902,10,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,176632,2,200805,11,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,256406,1,200706,12,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,989996,1,200706,12,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,1877355,2,200805,11,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,2642314,1,200706,12,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,2949007,2,200802,11,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,2967177,2,200711,11,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,3380455,2,200801,11,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,5312610,1,200709,11,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,5454284,1,200806,11,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,8757513,1,200704,12,"3,3"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,10296900,1,200712,11,"3,9"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,11769581,1,200711,11,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,12786153,1,200801,11,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,14537886,1,200801,11,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,14542124,2,200705,12,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,15373642,1,200704,12,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,15758337,2,200707,11,"3,2"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,17700919,2,200709,11,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,18583858,2,200804,11,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,19779595,1,200704,12,"3,7"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,21000298,2,200802,11,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,21455417,2,200802,11,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,A,1,21587319,1,200710,11,"3,0"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,B,1,1023317,1,200804,11,"3,5"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,B,1,1643550,2,200709,11,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,B,1,3201237,2,200707,11,"3,1"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,B,1,4788391,2,200711,11,"3,8"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,B,1,4914096,2,200710,11,"3,6"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,B,1,5404802,2,200709,11,"3,4"
2019,13370,COLEGIO DEL ALBA,4,COQUIMBO,41,ELQUI,0,1,110,2,2,6,6,B,1,8817049,2,200804,11,"3,1"
